,Number Particles,Inertia,Cognition,Social,Max Velocity,Iteration,Avg X Position,Avg Y Position,Avg Fitness,% Within Error,Best X Position,Best Y Position,Best Fitness,Error
22306,200,0.7,2.5,1.0,10,2000.0,19.79511,6.87637,60.6122,1.0,19.95521,6.98509,128.06668,4.03199
22307,30,0.7,1.0,4.0,50,2000.0,16.377779999999998,14.27312,22.49695,0.0,19.93954,7.02122,128.05022,28.32605
22308,1000,0.8,0.2,3.0,1,2000.0,19.96846,6.998469999999999,119.80407,9.0,19.95566,6.9842699999999995,128.0667,0.67283
22309,30,0.5,4.0,0.5,10,2000.0,18.7891,5.4511199999999995,48.69308,0.0,19.96155,6.96502,128.06238000000002,8.90588
22310,30,0.6,3.0,1.0,10,2000.0,20.75834,5.78672,54.08643000000001,3.33333,19.95825,6.984660000000001,128.06662,4.78695
22311,70,0.1,2.5,1.0,5,2000.0,9.20784,3.21557,98.86633,54.28572,19.956,6.98418,128.0667,13.2524
22312,2,0.8,0.5,2.0,2,450.0,-20.018829999999998,-6.9839,73.91942,0.0,-19.98025,-7.0098199999999995,73.98701,0.06788999999999999
22313,200,0.8,5.0,0.2,1,2000.0,-4.64751,-1.51196,88.81334,0.5,19.95596,6.98412,128.0667,22.89519
22314,200,0.6,1.0,3.5,2,2000.0,19.96481,6.8771,114.22783999999999,5.0,19.95601,6.984610000000001,128.0667,0.87385
22315,10,0.2,2.0,4.0,5,2000.0,20.21378,6.5321,67.94032,0.0,19.973689999999998,6.98676,128.06363000000002,1.9618099999999998
22316,100,0.1,0.2,5.0,10,2000.0,20.638170000000002,6.62943,42.98955,0.0,19.95881,6.97003,128.06441999999998,4.32126
22317,10,0.2,5.0,3.5,2,2000.0,-19.52777,-6.7598899999999995,72.69655999999999,0.0,-19.9841,-7.00691,73.99131,1.02641
22318,30,0.2,2.0,2.5,10,2000.0,19.985229999999998,7.705430000000001,58.88423,0.0,19.95509,6.979030000000001,128.06638999999998,3.45212
22319,1000,0.3,5.0,2.0,50,2000.0,19.78058,6.71665,31.70014,0.0,19.95081,6.9862,128.06645,19.98508
22320,70,0.9,1.0,3.5,2,2000.0,20.0882,7.12945,105.42714,2.8571400000000002,19.95446,6.98407,128.06668,1.17434
22321,1000,0.1,2.0,0.5,2,2000.0,8.01337,4.89849,97.0196,54.9,19.954810000000002,6.98475,128.0667,13.15725
22322,100,0.9,2.5,0.2,10,2000.0,4.3845,2.19588,54.271440000000005,0.0,19.96783,6.99,128.06503,19.38145
22323,10,0.6,4.0,2.0,1,2000.0,11.94467,3.72255,94.38655,0.0,19.95466,6.979210000000001,128.06641000000002,9.66813
22324,5,1.0,0.5,3.5,10,2000.0,-19.69905,-8.308760000000001,66.55719,0.0,-19.924870000000002,-6.9774,73.94009,5.75891
22325,100,0.6,0.5,2.0,10,2000.0,-20.011779999999998,-7.03357,73.41898,0.0,-20.0,-7.0,74.00667,1.3211899999999999
22326,10,0.3,2.5,5.0,10,2000.0,-19.677,-6.903789999999999,68.19221999999999,0.0,-20.00939,-6.97996,73.98445,4.79378
22327,200,1.0,4.0,3.0,1,2000.0,11.936960000000001,4.72845,88.88348,3.5,19.95675,6.984719999999999,128.06668,9.234060000000001
22328,1000,1.0,4.0,5.0,5,2000.0,20.026120000000002,7.0008300000000006,62.72935,0.3,19.953770000000002,6.983689999999999,128.06667,3.17286
22329,30,0.6,5.0,2.5,5,2000.0,16.02619,6.27879,67.31376,0.0,19.95526,6.97698,128.06611999999998,8.57857
22330,100,0.5,0.5,1.0,1,2000.0,15.446589999999999,5.0699,97.0318,61.0,19.95591,6.98495,128.0667,5.84285
22331,5,0.4,5.0,0.5,50,2000.0,8.11633,7.863360000000001,37.61359,0.0,20.527070000000002,7.20062,124.54633999999999,29.981579999999997
22332,30,0.1,3.5,4.0,5,2000.0,19.802570000000003,6.890969999999999,61.242169999999994,0.0,19.952270000000002,6.98533,128.06659,2.1448
22333,2,0.7,5.0,0.2,5,343.0,-20.01763,-7.14992,73.84682,0.0,-20.02705,-7.09025,73.90556,0.060410000000000005
22334,100,0.8,2.0,2.5,2,2000.0,16.924770000000002,5.87154,100.17421999999999,3.0,19.956789999999998,6.984660000000001,128.06668,5.46033
22335,30,0.8,5.0,2.5,1,2000.0,-19.88864,-6.90505,73.40154,0.0,-19.99834,-6.99985,74.00525,0.51735
22336,30,0.4,2.5,2.0,50,2000.0,23.30161,16.2606,33.76773,0.0,19.954639999999998,6.984789999999999,128.06668,18.51313
22337,70,1.0,3.0,0.2,50,2000.0,7.42165,11.54998,18.54851,0.0,20.0389,6.943169999999999,127.97646,40.53513
22338,1000,1.0,4.0,0.5,2,2000.0,-0.9663700000000001,-0.40213000000000004,78.30994,0.7,19.95595,6.9839899999999995,128.0667,20.34413
22339,2,0.2,4.0,0.2,10,43.0,-17.891270000000002,-7.7788,72.02181,0.0,-17.8725,-7.71305,72.03278,0.06838
22340,30,1.0,4.0,4.0,5,2000.0,20.157529999999998,7.15388,65.60925,0.0,19.954639999999998,6.98711,128.0666,2.86462
22341,1000,0.2,2.0,2.0,5,2000.0,19.92212,6.97213,110.03458,28.3,19.95562,6.98482,128.0667,1.54833
22342,30,0.9,0.2,0.5,2,202.0,-20.00176,-6.97766,73.92296999999999,0.0,-19.99977,-6.999969999999999,74.00648000000001,0.09905
22343,10,0.2,2.5,5.0,5,2000.0,18.39909,7.076039999999999,61.234030000000004,0.0,19.94749,6.9768,128.06557,2.42061
22344,1000,0.5,0.5,0.5,1,2000.0,14.25092,5.19527,99.82904,63.1,19.9556,6.98411,128.0667,7.50168
22345,5,0.7,0.2,4.0,50,2000.0,15.985339999999999,-6.823189999999999,16.09907,0.0,20.102079999999997,6.88553,127.7551,37.296040000000005
22346,2,0.9,0.5,0.5,2,51.0,-15.8441,-10.6383,68.88176,0.0,-15.82509,-10.54171,68.93903,0.09844
22347,70,0.4,3.0,3.0,50,2000.0,20.95223,7.52377,29.623240000000003,0.0,19.935,7.04328,128.0273,21.97271
22348,100,0.7,2.5,4.0,2,2000.0,17.75545,6.23712,101.49942,3.0,19.9556,6.98504,128.0667,4.59607
22349,1000,0.7,1.0,0.5,10,2000.0,19.69993,6.89078,127.29862,98.9,19.955189999999998,6.98463,128.0667,2.03796
22350,100,0.7,3.5,3.0,5,2000.0,20.13658,7.01702,63.89755,1.0,19.953689999999998,6.983110000000001,128.06665,2.8889400000000003
22351,5,0.4,4.0,5.0,50,2000.0,22.436020000000003,-3.48788,23.3585,0.0,19.88404,6.80231,127.71427,24.55483
22352,5,0.6,2.5,1.0,2,2000.0,-19.18835,-7.344130000000001,72.86989,0.0,-19.99863,-6.99975,74.00549000000001,1.0661100000000001
22353,70,0.9,2.5,3.5,2,2000.0,18.38176,6.50306,100.57418,0.0,19.96086,6.98637,128.06641000000002,3.6357199999999996
22354,1000,0.5,5.0,0.5,5,2000.0,3.8915,1.25399,65.46173,0.5,19.95601,6.98411,128.0667,17.90486
22355,100,0.9,3.5,3.0,1,2000.0,10.894210000000001,3.8315900000000003,86.7242,5.0,19.95415,6.9813,128.06656999999998,9.93789
22356,70,0.8,4.0,0.5,2,2000.0,-1.51424,-0.73346,81.0341,0.0,19.95279,6.9898,128.06631000000002,20.62305
22357,30,0.5,2.5,2.0,50,2000.0,21.21865,2.4392,30.40499,0.0,19.96296,6.98082,128.06601,18.34723
22358,5,0.7,0.5,3.0,5,2000.0,-22.79818,-8.005519999999999,69.03956,0.0,-20.02075,-7.00045,73.98333000000001,3.367
22359,10,0.2,3.5,2.0,2,2000.0,-20.30078,-6.9870600000000005,72.90855,0.0,-20.00008,-7.0,74.00658,0.83849
22360,100,0.1,3.0,3.5,10,2000.0,19.89442,7.190339999999999,39.92738,0.0,19.971239999999998,7.00493,128.06015,4.08053
22361,1000,0.3,2.0,5.0,2,2000.0,19.62758,6.84362,114.57621999999999,5.5,19.955679999999997,6.9848300000000005,128.0667,1.7033099999999999
22362,10,0.2,2.5,5.0,10,2000.0,-19.10513,-7.63005,67.76118000000001,0.0,-20.0131,-6.9767600000000005,73.9796,4.844040000000001
22363,30,0.1,2.5,3.0,2,2000.0,16.387179999999997,6.11759,102.4184,0.0,19.95815,6.989389999999999,128.06638999999998,5.6832199999999995
22364,1000,1.0,0.2,1.0,50,2000.0,20.5691,5.24838,7.63243,0.2,19.95528,6.983689999999999,128.0667,44.283409999999996
22365,200,0.9,0.5,2.0,50,2000.0,20.22193,7.46023,20.30989,0.0,19.953139999999998,7.00742,128.06108,33.274159999999995
22366,70,0.6,0.5,2.0,50,2000.0,19.70782,7.0902199999999995,102.60226,50.0,19.95599,6.984430000000001,128.0667,5.95296
22367,10,0.8,0.2,2.5,10,2000.0,-19.03341,-6.44756,69.49436999999999,0.0,-20.00246,-6.991560000000001,73.99803,4.369
22368,1000,0.4,0.2,1.0,5,114.0,19.95279,6.983110000000001,127.98106000000001,99.9,19.95563,6.984889999999999,128.0667,0.07389
22369,2,1.0,0.2,0.2,10,2000.0,-11.43587,-19.07068,57.11074,0.0,-19.65185,-6.855410000000001,73.6867,12.659460000000001
22370,200,0.5,0.2,4.0,5,2000.0,19.991139999999998,6.92506,61.70908000000001,1.0,19.954539999999998,6.984369999999999,128.06668,2.68757
22371,5,0.2,5.0,1.0,10,2000.0,-20.0842,-8.029580000000001,70.38147,0.0,-19.99994,-7.00058,74.00607,3.1975700000000002
22372,2,0.5,1.0,2.5,2,76.0,-18.43897,-9.19842,71.431,0.0,-18.41372,-9.12198,71.4857,0.0805
22373,100,0.2,2.5,2.0,10,2000.0,19.47796,6.822610000000001,61.7129,2.0,19.95572,6.9840100000000005,128.0667,3.1406099999999997
22374,2,0.3,0.5,3.0,2,76.0,-13.70251,-10.71583,67.37679,0.0,-13.70001,-10.688369999999999,67.39059,0.02758
22375,1000,0.3,0.2,2.0,1,321.0,19.94981,6.98343,127.93959,99.6,19.955920000000003,6.984889999999999,128.0667,0.09393
22376,100,0.3,0.2,1.0,50,26.0,19.95784,6.982130000000001,128.007,97.0,19.9549,6.98393,128.0667,0.05641
22377,200,0.7,2.0,3.0,2,2000.0,17.97121,6.218369999999999,106.78661000000001,6.5,19.95482,6.984439999999999,128.06668,4.309819999999999
22378,30,0.6,3.0,3.5,50,2000.0,18.15244,4.02435,22.47285,0.0,19.95212,7.0947,127.94398000000001,29.63175
22379,1000,0.7,1.0,2.5,5,2000.0,19.90941,6.95945,81.13244,3.1,19.95589,6.98477,128.0667,2.11844
22380,100,0.9,2.0,0.2,5,2000.0,-9.75095,-3.83115,66.48456999999999,0.0,19.966739999999998,6.9881899999999995,128.06543,24.65437
22381,100,0.7,1.0,0.2,10,2000.0,8.219389999999999,2.91772,105.25596999999999,63.0,19.95522,6.98486,128.0667,15.34791
22382,70,0.1,5.0,1.0,10,2000.0,-19.56958,-7.07165,71.76312,0.0,-20.0,-7.0,74.00667,2.41297
22383,2,0.1,3.0,3.0,5,2000.0,-20.04925,-5.005,72.11148,0.0,-20.02545,-7.006469999999999,73.97697,1.41572
22384,30,0.7,4.0,5.0,2,2000.0,17.256339999999998,5.82988,89.13547,0.0,19.958479999999998,6.98568,128.0666,5.20806
22385,70,0.5,3.0,3.0,5,2000.0,19.93972,6.9642800000000005,72.29553,1.4285700000000001,19.951,6.99175,128.06592,2.89867
22386,1000,0.1,0.5,2.5,2,2000.0,19.94931,7.0123,120.9575,6.3,19.95587,6.98415,128.0667,0.62346
22387,1000,0.9,1.0,2.5,1,2000.0,18.26192,6.14546,108.66973,9.7,19.9552,6.984780000000001,128.0667,3.48109
22388,5,0.9,3.0,2.0,50,2000.0,33.46656,22.7959,3.6386199999999995,0.0,20.31031,6.98197,126.84893999999998,37.678329999999995
22389,70,0.4,0.5,3.0,5,2000.0,20.244629999999997,7.20983,70.45009,0.0,19.95585,6.98453,128.0667,2.09062
22390,70,0.7,4.0,5.0,50,2000.0,19.35715,5.4772099999999995,26.69929,0.0,19.98345,7.09817,127.92665,25.03937
22391,100,0.4,0.2,2.5,1,2000.0,19.98805,7.01615,125.56334,20.0,19.95589,6.984089999999999,128.0667,0.36807
22392,2,0.7,5.0,1.0,1,703.0,-20.036179999999998,-7.097,73.89175999999999,0.0,-19.98996,-7.02525,73.97993000000001,0.07672000000000001
22393,1000,0.9,3.5,0.5,1,2000.0,2.00706,2.8010900000000003,84.32866999999999,3.8,19.95555,6.98398,128.0667,16.81651
22394,5,1.0,5.0,3.5,5,2000.0,17.35281,5.20338,69.46275,0.0,19.9394,6.95003,128.05301,2.80785
22395,70,0.3,5.0,1.0,1,2000.0,5.63323,3.9200699999999995,82.10956999999999,5.71429,19.9562,6.984719999999999,128.0667,13.813329999999999
22396,70,0.2,3.5,1.0,5,2000.0,4.68224,1.8701299999999998,76.22846,7.142860000000001,19.95502,6.98398,128.0667,16.07894
22397,30,0.6,5.0,0.5,10,2000.0,16.886979999999998,8.2016,41.276990000000005,0.0,19.93616,7.002210000000001,128.05986000000001,9.58045
22398,30,0.7,3.0,3.5,50,2000.0,16.46729,0.86218,28.08055,0.0,19.984460000000002,6.9227,128.01935,30.03192
22399,1000,0.9,2.5,2.5,2,2000.0,17.14366,5.9821800000000005,99.04815,2.7,19.95562,6.9844800000000005,128.0667,5.6576699999999995
22400,10,0.1,0.2,3.0,5,2000.0,-20.47345,-8.22511,71.05851,0.0,-19.98719,-7.00965,73.99205,2.03646
22401,30,0.3,4.0,0.2,5,2000.0,-5.61294,-2.4670400000000003,60.92589,0.0,19.97891,6.98545,128.06163,22.55575
22402,2,0.1,0.2,5.0,1,125.0,-17.88883,-2.40956,69.47707,0.0,-17.90232,-2.41265,69.48347,0.01384
22403,70,0.9,4.0,4.0,50,2000.0,18.921229999999998,9.33817,23.65096,0.0,19.98471,7.06973,127.98215,28.706490000000002
22404,1000,0.1,0.5,4.0,2,2000.0,19.986539999999998,6.96604,116.80466000000001,1.5,19.95375,6.983569999999999,128.06667,0.78574
22405,200,0.3,3.5,1.0,1,2000.0,9.7307,4.253019999999999,91.05381,13.5,19.95533,6.983969999999999,128.0667,11.35821
22406,5,0.3,5.0,0.2,2,2000.0,-19.641579999999998,-6.8010600000000005,72.63346999999999,0.0,-19.99059,-7.0056,73.99683,1.11937
22407,5,0.7,3.0,3.0,50,2000.0,31.185340000000004,11.11391,15.659670000000002,0.0,19.96252,7.01633,128.05553999999998,28.199209999999997
22408,2,0.8,0.2,3.5,10,2000.0,-17.52085,-14.72834,65.68724,0.0,-19.99707,-7.11362,73.88922,7.128839999999999
22409,100,0.3,2.5,2.0,10,2000.0,20.238329999999998,6.4825,74.46423,5.0,19.95541,6.98468,128.0667,2.90786
22410,10,0.9,2.0,3.5,2,2000.0,19.03959,7.0577,98.01222,0.0,19.9471,6.9809399999999995,128.06595,2.59932
22411,1000,0.6,0.5,5.0,10,2000.0,20.30205,6.9130199999999995,46.19532,0.5,19.95636,6.98452,128.06668,5.322830000000001
22412,10,0.4,3.0,0.2,50,2000.0,11.769910000000001,-6.8178399999999995,33.246320000000004,0.0,20.06168,6.764869999999999,127.49908,25.95685
22413,30,0.6,4.0,2.0,5,2000.0,18.613960000000002,7.292739999999999,72.27147,3.33333,19.95289,6.99198,128.06602,5.54557
22414,100,0.2,0.5,2.0,5,153.0,19.94793,6.98641,127.94138000000001,93.0,19.95531,6.9841,128.0667,0.08233
22415,70,0.4,3.0,4.0,2,2000.0,-19.96226,-6.98285,72.94275999999999,0.0,-19.99962,-7.00082,74.00579,0.86539
22416,1000,0.8,3.5,0.5,1,2000.0,2.8378200000000002,3.32155,85.13935,3.4,19.955820000000003,6.9847399999999995,128.0667,16.17473
22417,30,0.4,0.5,3.5,50,2000.0,15.94691,6.1902800000000004,28.46743,0.0,19.92039,6.98078,128.05542,24.458560000000002
22418,100,0.1,3.0,0.5,5,2000.0,6.77013,2.57228,69.94547,1.0,19.955779999999997,6.98428,128.0667,15.689429999999998
22419,30,0.5,0.2,4.0,10,2000.0,20.50086,5.4370199999999995,45.21131,0.0,19.954929999999997,6.99149,128.06618,5.68176
22420,70,0.7,1.0,0.2,50,2000.0,14.21279,5.13731,113.96456,80.0,19.95516,6.98429,128.0667,11.84958
22421,70,1.0,4.0,1.0,50,2000.0,19.9973,-1.12304,22.8998,0.0,19.95646,6.9841,128.06668,32.95391
22422,2,0.5,0.5,4.0,10,2000.0,-19.66846,-11.603530000000001,68.35011999999999,0.0,-20.01022,-7.00665,73.99292,3.97585
22423,200,0.6,2.0,4.0,5,2000.0,19.98493,6.81721,77.7062,2.0,19.9553,6.984489999999999,128.0667,2.10463
22424,70,0.3,0.2,1.0,10,22.0,-20.00514,-7.001539999999999,73.97355,0.0,-19.99981,-7.0004800000000005,74.00616,0.05037
22425,10,0.1,4.0,3.5,2,2000.0,-20.381510000000002,-6.70206,72.71044,0.0,-19.996,-6.99862,74.00308000000001,0.98249
22426,10,1.0,3.0,3.5,10,2000.0,-21.52238,-7.969760000000001,63.50465,0.0,-19.955389999999998,-6.9783800000000005,73.96455999999999,8.67532
22427,100,0.1,3.0,2.0,5,2000.0,19.42536,6.52013,74.43674,1.0,19.95581,6.98458,128.0667,3.27356
22428,200,0.8,1.0,0.2,50,2000.0,18.89173,6.6108199999999995,123.50535,93.0,19.95598,6.98465,128.0667,5.2870099999999995
22429,100,0.5,0.2,2.5,1,2000.0,19.989420000000003,6.9985100000000005,125.64373,21.0,19.95488,6.984369999999999,128.0667,0.36222
22430,70,0.9,5.0,4.0,1,2000.0,13.04053,4.8419,93.27423,7.142860000000001,19.95616,6.984360000000001,128.0667,8.38297
22431,30,0.2,2.5,4.0,5,2000.0,20.06383,6.511430000000001,70.15303,0.0,19.966910000000002,6.989489999999999,128.06529,2.07575
22432,30,0.6,0.2,2.5,10,2000.0,20.39627,6.01675,65.22296999999999,3.33333,19.953570000000003,6.98367,128.06665,3.80283
22433,30,0.2,2.0,4.0,1,2000.0,16.17211,4.74872,93.14860999999999,0.0,19.95555,6.983860000000001,128.0667,5.2154300000000005
22434,5,0.7,4.0,0.5,50,2000.0,11.96068,-8.889660000000001,21.841260000000002,0.0,20.127470000000002,6.744110000000001,127.23435,33.84794
22435,5,0.5,2.0,4.0,2,2000.0,-19.884970000000003,-7.292039999999999,73.06146,0.0,-20.00488,-6.9968699999999995,74.00041999999999,0.87075
22436,5,1.0,3.5,2.0,5,2000.0,21.4497,7.41108,61.30356,0.0,19.93777,6.96732,128.06111,3.7612
22437,100,0.8,3.0,4.0,2,2000.0,17.179779999999997,6.02148,99.47635,2.0,19.95605,6.985360000000001,128.06668,5.27166
22438,30,0.2,0.5,3.0,10,2000.0,20.68038,6.951460000000001,43.90234,0.0,19.970670000000002,6.989839999999999,128.06436000000002,3.7296400000000003
22439,30,0.5,4.0,2.5,5,2000.0,18.09599,6.76025,69.37008,0.0,19.94425,6.98327,128.06554,5.9913099999999995
22440,70,0.8,0.5,1.0,1,2000.0,17.54072,5.953530000000001,108.33268000000001,74.28571,19.955820000000003,6.9844,128.0667,4.04105
22441,2,0.2,2.0,1.0,10,21.0,-17.44205,-3.50094,70.2098,0.0,-17.4402,-3.50947,70.21547,0.008740000000000001
22442,70,0.4,1.0,2.5,10,2000.0,-20.00678,-7.297560000000001,70.58409,0.0,-20.00005,-7.0,74.00661,3.23916
22443,2,0.9,3.0,0.2,10,2000.0,-0.27466999999999997,-2.3723799999999997,54.916990000000006,0.0,20.026229999999998,7.10007,127.87841999999999,18.32852
22444,10,0.8,0.2,3.5,5,2000.0,20.00668,8.9732,54.67924,0.0,19.95875,6.980510000000001,128.06642,3.17288
22445,2,0.2,0.2,3.0,10,2000.0,-23.6312,-1.8421900000000002,67.371,0.0,-19.95203,-7.0864199999999995,73.91118,4.6658599999999995
22446,2,0.9,3.0,2.0,5,2000.0,-18.919,-5.82662,72.44269,0.0,-19.99841,-6.96097,73.97003000000001,1.3412600000000001
22447,200,0.3,3.5,0.2,10,2000.0,-2.6564099999999997,-1.07135,59.544290000000004,0.0,19.95534,6.984780000000001,128.0667,22.02016
22448,200,0.2,4.0,2.0,1,2000.0,11.92164,4.383719999999999,93.48506,5.5,19.95514,6.98405,128.0667,9.6703
22449,70,0.1,3.5,0.2,1,2000.0,-3.0598,1.89032,80.61919,4.28571,19.95559,6.98424,128.0667,19.858
22450,200,1.0,2.5,4.0,1,2000.0,15.83417,5.491630000000001,96.50283,4.0,19.95508,6.98389,128.0667,5.7775
22451,100,0.2,0.2,0.5,1,2000.0,17.93132,5.9762,110.11705,78.0,19.955389999999998,6.98493,128.0667,3.6296800000000005
22452,5,0.8,4.0,4.0,1,2000.0,12.79348,4.17165,95.34411999999999,0.0,19.96121,6.98402,128.06638999999998,8.57965
22453,100,0.5,5.0,4.0,1,2000.0,10.64832,3.7143,86.58234,5.0,19.954810000000002,6.985110000000001,128.06668,10.06373
22454,100,0.9,3.0,3.0,50,2000.0,19.646720000000002,5.38285,27.220840000000003,0.0,20.030379999999997,6.986510000000001,128.00806,26.537959999999998
22455,200,0.1,5.0,2.0,10,2000.0,19.816010000000002,7.038010000000001,46.4426,0.0,19.95449,6.98525,128.06668,3.7673099999999997
22456,200,0.6,3.5,0.2,2,2000.0,-3.71325,-1.2174200000000002,83.93460999999999,1.5,19.95405,6.985539999999999,128.06665,22.08311
22457,100,0.3,1.0,2.0,2,2000.0,19.039089999999998,6.54652,122.59996000000001,93.0,19.95587,6.98485,128.0667,2.93811
22458,100,0.4,3.5,4.0,2,2000.0,15.375539999999999,5.66749,98.8416,3.0,19.9531,6.983630000000001,128.06663999999998,6.83628
22459,100,0.3,5.0,2.5,2,2000.0,13.21895,5.20172,94.15432,1.0,19.95574,6.984539999999999,128.0667,8.93408
22460,30,0.3,2.0,2.5,1,2000.0,13.597079999999998,4.12035,87.92326,23.33333,19.95554,6.9851,128.0667,7.587210000000001
22461,10,0.4,4.0,0.2,1,2000.0,5.986219999999999,2.7718,100.8891,0.0,19.956129999999998,6.9817800000000005,128.06662,16.41517
22462,100,0.5,2.0,2.5,50,2000.0,22.18895,8.743910000000001,35.62506,1.0,19.95355,6.9841,128.06667,17.59006
22463,1000,0.8,3.0,1.0,10,2000.0,19.991310000000002,6.7529,47.75085,0.1,19.95591,6.98412,128.0667,5.47872
22464,1000,0.9,1.0,4.0,50,2000.0,18.485770000000002,7.37633,21.7996,0.0,19.95283,7.000939999999999,128.06375,30.912770000000002
22465,30,0.6,0.2,3.0,1,2000.0,20.06008,6.9454,122.4073,13.333329999999998,19.95731,6.98482,128.06667,0.55532
22466,2,1.0,3.0,4.0,10,2000.0,-20.54587,-6.7375300000000005,69.16662,0.0,-19.958479999999998,-6.97576,73.96575,3.4304900000000003
22467,10,0.1,3.5,5.0,5,2000.0,-20.57443,-7.495710000000001,71.31123000000001,0.0,-20.005760000000002,-6.99165,73.99625,2.07463
22468,10,0.6,2.0,1.0,50,2000.0,-19.9969,-1.44991,68.5532,0.0,-19.999979999999997,-7.0,74.00666,8.02358
22469,2,0.2,1.0,4.0,5,140.0,-19.98016,-6.89515,73.90857,0.0,-19.98865,-6.9032800000000005,73.91629,0.010159999999999999
22470,2,0.4,3.0,5.0,50,2000.0,5.34334,2.90223,49.30087,0.0,19.58215,7.03561,126.78298999999998,13.350710000000001
22471,1000,0.8,3.5,3.5,10,2000.0,19.91424,7.07331,46.94862,0.0,19.95115,6.98735,128.06642,5.365130000000001
22472,2,0.1,5.0,0.2,10,78.0,-20.045820000000003,-8.0715,72.88414,0.0,-20.12592,-8.05552,72.88672,0.08169
22473,70,0.6,1.0,4.0,5,2000.0,19.921110000000002,7.16717,68.6455,2.8571400000000002,19.95366,6.986789999999999,128.0666,2.42233
22474,1000,0.1,0.2,2.0,10,1259.0,19.95682,6.98215,127.89137,98.1,19.95603,6.984310000000001,128.0667,0.09832
22475,5,1.0,5.0,0.2,1,2000.0,3.9966800000000005,2.21643,98.96083,0.0,19.95984,6.9857,128.06651000000002,18.2533
22476,10,0.8,0.5,4.0,50,2000.0,15.69924,-7.04275,23.05671,0.0,20.142229999999998,7.161160000000001,127.41476999999999,32.843070000000004
22477,30,0.8,2.0,1.0,1,2000.0,-19.87225,-7.020110000000001,73.49209,0.0,-20.00015,-6.99985,74.00645,0.45318
22478,1000,0.8,0.5,0.2,2,2000.0,10.09871,5.6475599999999995,101.75039,62.2,19.95514,6.984560000000001,128.0667,11.76711
22479,30,0.4,0.2,0.2,1,2000.0,12.77235,3.91474,86.31348,46.66667,19.93957,6.86026,127.91856999999999,8.21498
22480,100,0.2,3.0,1.0,2,2000.0,10.25813,5.12106,96.23988,20.0,19.955679999999997,6.9840100000000005,128.0667,11.365219999999999
22481,70,0.7,1.0,3.0,2,2000.0,19.95876,6.81015,115.04163,4.28571,19.95485,6.98433,128.0667,0.8458600000000001
22482,30,0.6,1.0,0.5,2,2000.0,11.9841,5.21424,101.75975,63.333330000000004,19.95496,6.9843399999999995,128.0667,9.80289
22483,10,0.9,0.2,3.5,5,2000.0,20.65192,7.1865,60.75124,0.0,19.95028,6.97963,128.06622,3.69769
22484,2,0.3,1.0,3.0,2,76.0,-16.13705,-12.0611,67.91906999999999,0.0,-16.19823,-12.04936,67.95817,0.06229
22485,10,0.1,2.5,2.0,2,2000.0,-20.32565,-7.1033,73.0862,0.0,-20.00488,-7.0006,74.00113,0.67433
22486,1000,0.7,1.0,5.0,50,2000.0,19.04864,8.47911,25.728170000000002,0.1,19.94885,6.97515,128.06546,26.36608
22487,30,0.5,4.0,1.0,2,2000.0,4.15799,2.69005,80.01907,3.33333,19.955189999999998,6.98367,128.0667,15.30825
22488,2,0.4,0.5,0.2,1,143.0,-19.49458,-9.98232,70.92424,0.0,-19.590629999999997,-9.98448,70.92541,0.09607
22489,100,0.2,1.0,5.0,5,2000.0,20.12666,7.09495,85.69291,2.0,19.95495,6.98465,128.0667,1.7753
22490,70,0.5,1.0,2.5,10,2000.0,-20.43795,-7.1028899999999995,70.57786,0.0,-19.99979,-7.0004,74.00623,3.20181
22491,5,0.5,3.5,1.0,2,2000.0,-19.97429,-7.32176,72.81316,0.0,-19.99405,-6.999280000000001,74.00156,0.9027200000000001
22492,100,0.4,2.5,3.0,5,2000.0,20.01367,7.361039999999999,81.34900999999999,2.0,19.9557,6.98325,128.06668,1.8650799999999998
22493,100,0.5,4.0,0.5,2,2000.0,-2.11706,-0.63769,83.02138000000001,1.0,19.9554,6.98575,128.06668,20.76865
22494,100,0.7,3.0,2.0,50,2000.0,21.61648,6.43885,29.83891,0.0,19.95968,6.978219999999999,128.0661,22.24083
22495,5,0.2,4.0,1.0,1,360.0,-20.023670000000003,-6.99905,73.92815,0.0,-19.99934,-7.00206,74.00452,0.08416
22496,1000,1.0,0.5,1.0,1,2000.0,17.41108,5.697690000000001,102.08655999999999,5.3,19.95569,6.98497,128.0667,4.57904
22497,200,0.2,2.5,0.2,50,2000.0,19.539089999999998,8.58652,29.963,0.0,19.95598,6.984660000000001,128.0667,19.89509
22498,2,0.8,3.0,5.0,2,2000.0,-20.31519,-7.6070899999999995,73.09779,0.0,-20.008010000000002,-7.04713,73.95608,0.68137
22499,1000,0.8,2.5,3.5,10,2000.0,20.1234,6.861860000000001,47.64777,0.4,19.95521,6.984889999999999,128.0667,5.12596
22500,5,0.7,2.0,0.2,5,2000.0,-8.37962,-3.92639,65.28223,0.0,19.95334,6.984960000000001,128.06665,24.01006
22501,2,0.5,5.0,5.0,1,145.0,-19.69156,-6.9225,73.72513000000001,0.0,-19.708170000000003,-7.01547,73.75558000000001,0.09444
22502,2,0.8,1.0,1.0,5,80.0,-20.04376,-6.907210000000001,73.89182,0.0,-19.98491,-6.99783,73.99369,0.09644
22503,30,0.4,0.5,5.0,2,2000.0,20.0466,6.6895,107.69395,3.33333,19.95642,6.98239,128.06663999999998,1.0583799999999999
